,Order Id,Product,Quantity Ordered,Price Each,Order Data,Purchase Address
37,37,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
38,38,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
39,39,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
40,40,20in Monitor,1,"[109.99, 6]",NA,NA
41,41,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
42,42,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
43,43,Wired Headphones,1,"[11.99, 26]",NA,NA
44,44,Apple Airpods Headphones,1,"[150, 22]",NA,NA
45,45,Apple Airpods Headphones,1,"[150, 22]",NA,NA
46,46,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
47,47,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
48,48,20in Monitor,1,"[109.99, 6]",NA,NA
49,49,Apple Airpods Headphones,1,"[150, 22]",NA,NA
50,50,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
51,51,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
52,52,Wired Headphones,1,"[11.99, 26]",NA,NA
53,53,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
54,54,Apple Airpods Headphones,1,"[150, 22]",NA,NA
55,55,Wired Headphones,1,"[11.99, 26]",NA,NA
56,56,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
57,57,Apple Airpods Headphones,1,"[150, 22]",NA,NA
58,58,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
59,59,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
60,60,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
61,61,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
62,62,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
63,63,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
64,64,Apple Airpods Headphones,1,"[150, 22]",NA,NA
65,65,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
66,66,Wired Headphones,1,"[11.99, 26]",NA,NA
67,67,Apple Airpods Headphones,1,"[150, 22]",NA,NA
68,68,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
69,69,LG Dryer,1,"[600.0, 1]",NA,NA
70,70,Google Phone,1,"[600, 8]",NA,NA
71,71,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
72,72,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
73,73,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
74,74,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
75,75,iPhone,1,"[700, 10]",NA,NA
76,76,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
77,77,Wired Headphones,1,"[11.99, 26]",NA,NA
78,78,Wired Headphones,1,"[11.99, 26]",NA,NA
79,79,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
80,80,20in Monitor,1,"[109.99, 6]",NA,NA
81,81,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
82,82,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
83,83,20in Monitor,1,"[109.99, 6]",NA,NA
84,84,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
85,85,Google Phone,1,"[600, 8]",NA,NA
86,86,Wired Headphones,1,"[11.99, 26]",NA,NA
87,87,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
88,88,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
89,89,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
90,90,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
91,91,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
92,92,Wired Headphones,1,"[11.99, 26]",NA,NA
93,93,Wired Headphones,1,"[11.99, 26]",NA,NA
94,94,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
95,95,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
96,96,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
97,97,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
98,98,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
99,99,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
100,100,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
101,101,Wired Headphones,1,"[11.99, 26]",NA,NA
102,102,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
103,103,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
104,104,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
105,105,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
106,106,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
107,107,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
108,108,Apple Airpods Headphones,1,"[150, 22]",NA,NA
109,109,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
110,110,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
111,111,Wired Headphones,1,"[11.99, 26]",NA,NA
112,112,27in FHD Monitor,1,"[149.99, 11]",NA,NA
113,113,Apple Airpods Headphones,1,"[150, 22]",NA,NA
114,114,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
115,115,20in Monitor,1,"[109.99, 6]",NA,NA
116,116,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
117,117,20in Monitor,1,"[109.99, 6]",NA,NA
118,118,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
119,119,27in FHD Monitor,1,"[149.99, 11]",NA,NA
120,120,Wired Headphones,1,"[11.99, 26]",NA,NA
121,121,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
122,122,iPhone,1,"[700, 10]",NA,NA
123,123,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
124,124,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
125,125,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
126,126,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
127,127,27in FHD Monitor,1,"[149.99, 11]",NA,NA
128,128,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
129,129,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
130,130,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
131,131,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
132,132,Wired Headphones,1,"[11.99, 26]",NA,NA
133,133,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
134,134,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
135,135,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
136,136,Apple Airpods Headphones,1,"[150, 22]",NA,NA
137,137,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
138,138,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
139,139,20in Monitor,1,"[109.99, 6]",NA,NA
140,140,Apple Airpods Headphones,1,"[150, 22]",NA,NA
141,141,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
142,142,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
143,143,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
144,144,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
145,145,Google Phone,1,"[600, 8]",NA,NA
146,146,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
147,147,20in Monitor,1,"[109.99, 6]",NA,NA
148,148,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
149,149,Apple Airpods Headphones,1,"[150, 22]",NA,NA
150,150,Wired Headphones,1,"[11.99, 26]",NA,NA
151,151,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
152,152,27in FHD Monitor,1,"[149.99, 11]",NA,NA
153,153,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
154,154,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
155,155,Wired Headphones,1,"[11.99, 26]",NA,NA
156,156,Wired Headphones,1,"[11.99, 26]",NA,NA
157,157,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
158,158,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
159,159,Apple Airpods Headphones,1,"[150, 22]",NA,NA
160,160,Apple Airpods Headphones,1,"[150, 22]",NA,NA
161,161,Wired Headphones,1,"[11.99, 26]",NA,NA
162,162,iPhone,1,"[700, 10]",NA,NA
163,163,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
164,164,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
165,165,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
166,166,Wired Headphones,1,"[11.99, 26]",NA,NA
167,167,iPhone,1,"[700, 10]",NA,NA
168,168,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
169,169,Wired Headphones,1,"[11.99, 26]",NA,NA
170,170,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
171,171,Apple Airpods Headphones,1,"[150, 22]",NA,NA
172,172,Wired Headphones,1,"[11.99, 26]",NA,NA
173,173,Apple Airpods Headphones,1,"[150, 22]",NA,NA
174,174,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
175,175,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
176,176,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
177,177,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
178,178,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
179,179,27in FHD Monitor,1,"[149.99, 11]",NA,NA
180,180,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
181,181,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
182,182,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
183,183,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
184,184,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
185,185,Apple Airpods Headphones,1,"[150, 22]",NA,NA
186,186,Apple Airpods Headphones,1,"[150, 22]",NA,NA
187,187,27in FHD Monitor,1,"[149.99, 11]",NA,NA
188,188,Wired Headphones,1,"[11.99, 26]",NA,NA
189,189,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
190,190,Apple Airpods Headphones,1,"[150, 22]",NA,NA
191,191,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
192,192,Apple Airpods Headphones,1,"[150, 22]",NA,NA
193,193,Wired Headphones,1,"[11.99, 26]",NA,NA
194,194,27in FHD Monitor,1,"[149.99, 11]",NA,NA
195,195,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
196,196,iPhone,1,"[700, 10]",NA,NA
197,197,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
198,198,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
199,199,LG Dryer,1,"[600.0, 1]",NA,NA
200,200,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
201,201,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
202,202,LG Washing Machine,1,"[600.0, 1]",NA,NA
203,203,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
204,204,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
205,205,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
206,206,Wired Headphones,1,"[11.99, 26]",NA,NA
207,207,Wired Headphones,1,"[11.99, 26]",NA,NA
208,208,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
209,209,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
210,210,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
211,211,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
212,212,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
213,213,Apple Airpods Headphones,1,"[150, 22]",NA,NA
214,214,Google Phone,1,"[600, 8]",NA,NA
215,215,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
216,216,Google Phone,1,"[600, 8]",NA,NA
217,217,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
218,218,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
219,219,Flatscreen TV,1,"[300, 7]",NA,NA
220,220,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
221,221,20in Monitor,1,"[109.99, 6]",NA,NA
222,222,Wired Headphones,1,"[11.99, 26]",NA,NA
223,223,27in FHD Monitor,1,"[149.99, 11]",NA,NA
224,224,Wired Headphones,1,"[11.99, 26]",NA,NA
225,225,Wired Headphones,1,"[11.99, 26]",NA,NA
226,226,Wired Headphones,1,"[11.99, 26]",NA,NA
227,227,Google Phone,1,"[600, 8]",NA,NA
228,228,Wired Headphones,1,"[11.99, 26]",NA,NA
229,229,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
230,230,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
231,231,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
232,232,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
233,233,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
234,234,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
235,235,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
236,236,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
237,237,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
238,238,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
239,239,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
240,240,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
241,241,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
242,242,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
243,243,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
244,244,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
245,245,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
246,246,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
247,247,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
248,248,Wired Headphones,1,"[11.99, 26]",NA,NA
249,249,27in FHD Monitor,1,"[149.99, 11]",NA,NA
250,250,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
251,251,27in FHD Monitor,1,"[149.99, 11]",NA,NA
252,252,Apple Airpods Headphones,1,"[150, 22]",NA,NA
253,253,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
254,254,27in FHD Monitor,1,"[149.99, 11]",NA,NA
255,255,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
256,256,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
257,257,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
258,258,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
259,259,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
260,260,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
261,261,Vareebadd Phone,1,"[400, 3]",NA,NA
262,262,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
263,263,iPhone,1,"[700, 10]",NA,NA
264,264,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
265,265,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
266,266,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
267,267,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
268,268,Wired Headphones,1,"[11.99, 26]",NA,NA
269,269,Wired Headphones,1,"[11.99, 26]",NA,NA
270,270,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
271,271,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
272,272,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
273,273,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
274,274,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
275,275,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
276,276,Vareebadd Phone,1,"[400, 3]",NA,NA
277,277,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
278,278,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
279,279,Wired Headphones,1,"[11.99, 26]",NA,NA
280,280,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
281,281,Apple Airpods Headphones,1,"[150, 22]",NA,NA
282,282,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
283,283,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
284,284,Wired Headphones,1,"[11.99, 26]",NA,NA
285,285,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
286,286,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
287,287,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
288,288,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
289,289,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
290,290,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
291,291,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
292,292,Wired Headphones,1,"[11.99, 26]",NA,NA
293,293,Wired Headphones,1,"[11.99, 26]",NA,NA
294,294,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
295,295,Apple Airpods Headphones,1,"[150, 22]",NA,NA
296,296,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
297,297,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
298,298,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
299,299,Vareebadd Phone,1,"[400, 3]",NA,NA
300,300,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
301,301,Wired Headphones,1,"[11.99, 26]",NA,NA
302,302,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
303,303,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
304,304,Wired Headphones,1,"[11.99, 26]",NA,NA
305,305,iPhone,1,"[700, 10]",NA,NA
306,306,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
307,307,Wired Headphones,1,"[11.99, 26]",NA,NA
308,308,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
309,309,Apple Airpods Headphones,1,"[150, 22]",NA,NA
310,310,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
311,311,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
312,312,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
313,313,Wired Headphones,1,"[11.99, 26]",NA,NA
314,314,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
315,315,Wired Headphones,1,"[11.99, 26]",NA,NA
316,316,27in FHD Monitor,1,"[149.99, 11]",NA,NA
317,317,LG Washing Machine,1,"[600.0, 1]",NA,NA
318,318,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
319,319,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
320,320,Vareebadd Phone,1,"[400, 3]",NA,NA
321,321,Wired Headphones,1,"[11.99, 26]",NA,NA
322,322,Apple Airpods Headphones,1,"[150, 22]",NA,NA
323,323,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
324,324,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
325,325,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
326,326,Google Phone,1,"[600, 8]",NA,NA
327,327,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
328,328,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
329,329,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
330,330,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
331,331,Google Phone,1,"[600, 8]",NA,NA
332,332,iPhone,1,"[700, 10]",NA,NA
333,333,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
334,334,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
335,335,Apple Airpods Headphones,1,"[150, 22]",NA,NA
336,336,Google Phone,1,"[600, 8]",NA,NA
337,337,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
338,338,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
339,339,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
340,340,iPhone,1,"[700, 10]",NA,NA
341,341,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
342,342,iPhone,1,"[700, 10]",NA,NA
343,343,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
344,344,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
345,345,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
346,346,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
347,347,Wired Headphones,1,"[11.99, 26]",NA,NA
348,348,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
349,349,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
350,350,Apple Airpods Headphones,1,"[150, 22]",NA,NA
351,351,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
352,352,Google Phone,1,"[600, 8]",NA,NA
353,353,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
354,354,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
355,355,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
356,356,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
357,357,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
358,358,Google Phone,1,"[600, 8]",NA,NA
359,359,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
360,360,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
361,361,Google Phone,1,"[600, 8]",NA,NA
362,362,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
363,363,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
364,364,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
365,365,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
366,366,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
367,367,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
368,368,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
369,369,Wired Headphones,1,"[11.99, 26]",NA,NA
370,370,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
371,371,Wired Headphones,1,"[11.99, 26]",NA,NA
372,372,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
373,373,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
374,374,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
375,375,Wired Headphones,1,"[11.99, 26]",NA,NA
376,376,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
377,377,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
378,378,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
379,379,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
380,380,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
381,381,Flatscreen TV,1,"[300, 7]",NA,NA
382,382,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
383,383,iPhone,1,"[700, 10]",NA,NA
384,384,Apple Airpods Headphones,1,"[150, 22]",NA,NA
385,385,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
386,386,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
387,387,Apple Airpods Headphones,1,"[150, 22]",NA,NA
388,388,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
389,389,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
390,390,Apple Airpods Headphones,1,"[150, 22]",NA,NA
391,391,Wired Headphones,1,"[11.99, 26]",NA,NA
392,392,Vareebadd Phone,1,"[400, 3]",NA,NA
393,393,Wired Headphones,1,"[11.99, 26]",NA,NA
394,394,Apple Airpods Headphones,1,"[150, 22]",NA,NA
395,395,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
396,396,Apple Airpods Headphones,1,"[150, 22]",NA,NA
397,397,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
398,398,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
399,399,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
400,400,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
401,401,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
402,402,iPhone,1,"[700, 10]",NA,NA
403,403,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
404,404,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
405,405,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
406,406,Flatscreen TV,1,"[300, 7]",NA,NA
407,407,Flatscreen TV,1,"[300, 7]",NA,NA
408,408,Wired Headphones,1,"[11.99, 26]",NA,NA
409,409,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
410,410,27in FHD Monitor,1,"[149.99, 11]",NA,NA
411,411,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
412,412,27in FHD Monitor,1,"[149.99, 11]",NA,NA
413,413,iPhone,1,"[700, 10]",NA,NA
414,414,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
415,415,Apple Airpods Headphones,1,"[150, 22]",NA,NA
416,416,Wired Headphones,1,"[11.99, 26]",NA,NA
417,417,Wired Headphones,1,"[11.99, 26]",NA,NA
418,418,Vareebadd Phone,1,"[400, 3]",NA,NA
419,419,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
420,420,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
421,421,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
422,422,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
423,423,Flatscreen TV,1,"[300, 7]",NA,NA
424,424,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
425,425,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
426,426,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
427,427,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
428,428,27in FHD Monitor,1,"[149.99, 11]",NA,NA
